58.994303	54.847825	40.492541
59.014301	54.877825	40.492542
59.034299	54.907824	40.492544
59.054295	54.937822	40.492546
59.074290	54.967820	40.492549
59.094285	54.997818	40.492552
59.114278	55.027815	40.492556
59.134271	55.057812	40.492560
59.154262	55.087809	40.492565
59.174253	55.117805	40.492570
59.194243	55.147801	40.492576
59.214231	55.177797	40.492582
59.234219	55.207792	40.492589
59.254206	55.237787	40.492596
59.274192	55.267781	40.492604
59.294177	55.297775	40.492612
59.314162	55.327769	40.492621
59.334145	55.357762	40.492630
59.354127	55.387755	40.492640
59.374109	55.417748	40.492650
59.394089	55.447740	40.492661
59.414069	55.477732	40.492673
59.434047	55.507723	40.492684
59.454025	55.537714	40.492697
59.474002	55.567705	40.492710
59.493978	55.597695	40.492723
59.513953	55.627685	40.492737
59.533927	55.657675	40.492751
59.553900	55.687664	40.492766
59.573872	55.717653	40.492781
59.593844	55.747641	40.492797
59.613814	55.777629	40.492813
59.633784	55.807617	40.492830
59.653752	55.837604	40.492847
59.673720	55.867591	40.492865
59.693687	55.897578	40.492883
59.713653	55.927564	40.492901
59.733618	55.957550	40.492920
59.753582	55.987536	40.492940
59.773545	56.017521	40.492960
59.793507	56.047505	40.492980
59.813469	56.077490	40.493001
59.833429	56.107474	40.493023
59.853389	56.137457	40.493045
59.873348	56.167440	40.493067
59.893306	56.197423	40.493090
59.913262	56.227406	40.493113
59.933218	56.257388	40.493137
59.953174	56.287370	40.493161
59.973128	56.317351	40.493186
59.993081	56.347332	40.493211
60.013034	56.377312	40.493236
60.032985	56.407293	40.493263
60.052936	56.437273	40.493289
60.072886	56.467252	40.493316
60.092835	56.497231	40.493343
60.112783	56.527210	40.493371
60.132730	56.557188	40.493399
60.152676	56.587166	40.493428
60.172621	56.617144	40.493457
60.192566	56.647121	40.493487
60.212509	56.677098	40.493517
60.232452	56.707074	40.493547
60.252394	56.737051	40.493578
60.272335	56.767026	40.493609
60.292275	56.797002	40.493641
60.312214	56.826977	40.493673
60.332152	56.856951	40.493706
60.352090	56.886926	40.493739
60.372026	56.916900	40.493773
60.391962	56.946873	40.493806
60.411897	56.976846	40.493841
60.431831	57.006819	40.493876
60.451764	57.036791	40.493911
60.471696	57.066763	40.493946
60.491627	57.096735	40.493982
60.511558	57.126706	40.494019
60.531487	57.156677	40.494056
60.551416	57.186648	40.494093
60.571344	57.216618	40.494131
60.591271	57.246588	40.494169
60.611197	57.276557	40.494208
60.631122	57.306526	40.494246
60.651046	57.336495	40.494286
60.670970	57.366463	40.494326
60.690892	57.396431	40.494366
60.710814	57.426399	40.494406
60.730735	57.456366	40.494447
60.750655	57.486333	40.494489
60.770574	57.516299	40.494531
60.790493	57.546266	40.494573
60.810410	57.576231	40.494616
60.830327	57.606197	40.494659
60.850243	57.636162	40.494702
60.870157	57.666126	40.494746
60.890071	57.696091	40.494790
60.909985	57.726055	40.494835
60.929897	57.756018	40.494880
60.949808	57.785981	40.494925
60.969719	57.815944	40.494971
60.989629	57.845906	40.495017
61.009538	57.875869	40.495064
61.029446	57.905830	40.495111
61.049353	57.935792	40.495158
61.069259	57.965753	40.495206
61.089165	57.995713	40.495254
61.109070	58.025673	40.495303
61.128974	58.055633	40.495352
61.148876	58.085593	40.495401
61.168779	58.115552	40.495451
61.188680	58.145511	40.495501
61.208580	58.175469	40.495552
61.228480	58.205427	40.495602
61.248379	58.235385	40.495654
61.268277	58.265342	40.495705
61.288174	58.295299	40.495757
61.308070	58.325256	40.495810
61.327965	58.355212	40.495863
61.347860	58.385168	40.495916
61.367754	58.415123	40.495969
61.387647	58.445078	40.496023
61.407539	58.475033	40.496077
61.427430	58.504988	40.496132
61.447320	58.534942	40.496187
61.467210	58.564895	40.496242
61.487099	58.594849	40.496298
61.506986	58.624802	40.496354
61.526873	58.654754	40.496411
61.546760	58.684707	40.496468
61.566645	58.714658	40.496525
61.586530	58.744610	40.496582
61.606413	58.774561	40.496640
61.626296	58.804512	40.496699
61.646178	58.834462	40.496757
61.666060	58.864412	40.496816
61.685940	58.894362	40.496876
61.705820	58.924312	40.496936
61.725698	58.954261	40.496996
61.745576	58.984209	40.497056
61.765453	59.014158	40.497117
61.785330	59.044105	40.497178
61.805205	59.074053	40.497240
61.825080	59.104000	40.497302
61.844954	59.133947	40.497364
61.864827	59.163894	40.497426
61.884699	59.193840	40.497489
61.904570	59.223786	40.497553
61.924441	59.253731	40.497616
61.944310	59.283676	40.497680
61.964179	59.313621	40.497745
61.984047	59.343565	40.497809
62.003915	59.373509	40.497874
62.023781	59.403453	40.497940
62.043647	59.433396	40.498006
62.063512	59.463339	40.498072
62.083376	59.493282	40.498138
62.103239	59.523224	40.498205
62.123101	59.553166	40.498272
62.142963	59.583107	40.498340
62.162824	59.613048	40.498407
62.182684	59.642989	40.498475
62.202543	59.672930	40.498544
62.222401	59.702870	40.498613
62.242259	59.732810	40.498682
62.262115	59.762749	40.498751
62.281971	59.792688	40.498821
62.301826	59.822627	40.498891
62.321681	59.852565	40.498962
62.341534	59.882503	40.499033
62.361387	59.912441	40.499104
62.381239	59.942378	40.499176
62.401090	59.972315	40.499247
62.420940	60.002252	40.499320
62.440790	60.032188	40.499392
62.460638	60.062124	40.499465
62.480486	60.092059	40.499538
62.500333	60.121995	40.499612
62.520179	60.151930	40.499685
62.540025	60.181864	40.499760
62.559870	60.211798	40.499834
62.579713	60.241732	40.499909
62.599556	60.271666	40.499984
62.619399	60.301599	40.500059
62.639240	60.331531	40.500135
62.659081	60.361464	40.500211
62.678921	60.391396	40.500288
62.698760	60.421328	40.500364
62.718598	60.451259	40.500442
62.738436	60.481190	40.500519
62.758272	60.511121	40.500597
62.778108	60.541051	40.500675
62.797943	60.570981	40.500753
62.817778	60.600911	40.500832
62.837611	60.630840	40.500911
62.857444	60.660769	40.500990
62.877276	60.690698	40.501070
62.897107	60.720626	40.501150
62.916937	60.750554	40.501230
62.936767	60.780482	40.501310
62.956596	60.810409	40.501391
62.976424	60.840336	40.501473
62.996251	60.870262	40.501554
63.016077	60.900188	40.501636
63.035903	60.930114	40.501718
63.055728	60.960040	40.501800
63.075552	60.989965	40.501883
63.095375	61.019890	40.501966
63.115198	61.049814	40.502050
63.135019	61.079739	40.502133
63.154840	61.109662	40.502217
63.174660	61.139586	40.502302
63.194480	61.169509	40.502386
63.214298	61.199432	40.502471
63.234116	61.229354	40.502556
63.253933	61.259277	40.502642
63.273749	61.289198	40.502728
63.293565	61.319120	40.502814
63.313380	61.349041	40.502900
63.333193	61.378962	40.502987
63.353007	61.408882	40.503074
63.372819	61.438802	40.503162
63.392630	61.468722	40.503249
63.412441	61.498641	40.503337
63.432251	61.528561	40.503425
63.452060	61.558479	40.503514
63.471869	61.588398	40.503603
63.491677	61.618316	40.503692
63.511483	61.648234	40.503782
63.531290	61.678151	40.503871
63.551095	61.708068	40.503961
63.570900	61.737985	40.504052
63.590703	61.767901	40.504142
63.610506	61.797817	40.504233
63.630309	61.827733	40.504325
63.650110	61.857648	40.504416
63.669911	61.887564	40.504508
63.689711	61.917478	40.504600
63.709510	61.947393	40.504693
63.729308	61.977307	40.504785
63.749106	62.007221	40.504878
63.768903	62.037134	40.504972
63.788699	62.067047	40.505065
63.808494	62.096960	40.505159
63.828289	62.126872	40.505253
63.848083	62.156784	40.505348
63.867876	62.186696	40.505442
63.887668	62.216607	40.505538
63.907460	62.246518	40.505633
63.927250	62.276429	40.505728
63.947040	62.306340	40.505824
63.966829	62.336250	40.505921
63.986618	62.366160	40.506017
64.006406	62.396069	40.506114
64.026193	62.425978	40.506211
64.045979	62.455887	40.506308
64.065764	62.485795	40.506406
64.085549	62.515703	40.506504
64.105333	62.545611	40.506602
64.125116	62.575519	40.506701
64.144898	62.605426	40.506799
64.164680	62.635333	40.506898
64.184460	62.665239	40.506998
64.204240	62.695145	40.507097
