18.386525	0.000000
18.386288	0.010000
18.386057	0.020000
18.385832	0.030000
18.385614	0.040000
18.385402	0.050000
18.385196	0.060000
18.384997	0.070000
18.384805	0.080000
18.384619	0.090000
18.384440	0.100000
18.384268	0.110000
18.384103	0.120000
18.383944	0.130000
18.383793	0.140000
18.383649	0.150000
18.383512	0.160000
18.383382	0.170000
18.383259	0.180000
18.383144	0.190000
18.383036	0.200000
18.382935	0.210000
18.382842	0.220000
18.382756	0.230000
18.382677	0.240000
18.382606	0.250000
18.382543	0.260000
18.382487	0.270000
18.382439	0.280000
18.382398	0.290000
18.382366	0.300000
18.382340	0.310000
18.382323	0.320000
18.382313	0.330000
18.382310	0.340000
18.382316	0.350000
18.382329	0.360000
18.382350	0.370000
18.382378	0.380000
18.382415	0.390000
18.382459	0.400000
18.382510	0.410000
18.382569	0.420000
18.382636	0.430000
18.382711	0.440000
18.382793	0.450000
18.382883	0.460000
18.382980	0.470000
18.383085	0.480000
18.383197	0.490000
18.383316	0.500000
18.383443	0.510000
18.383578	0.520000
18.383720	0.530000
18.383869	0.540000
18.384025	0.550000
18.384189	0.560000
18.384359	0.570000
18.384537	0.580000
18.384722	0.590000
18.384914	0.600000
18.385112	0.610000
18.385318	0.620000
18.385530	0.630000
18.385749	0.640000
18.385975	0.650000
18.386207	0.660000
18.386446	0.670000
18.386691	0.680000
18.386943	0.690000
18.387201	0.700000
18.387465	0.710000
18.387735	0.720000
18.388012	0.730000
18.388294	0.740000
18.388582	0.750000
18.388877	0.760000
18.389176	0.770000
18.389482	0.780000
18.389793	0.790000
18.390110	0.800000
18.390432	0.810000
18.390759	0.820000
18.391092	0.830000
18.391430	0.840000
18.391772	0.850000
18.392120	0.860000
18.392473	0.870000
18.392831	0.880000
18.393193	0.890000
18.393560	0.900000
18.393931	0.910000
18.394307	0.920000
18.394687	0.930000
18.395072	0.940000
18.395461	0.950000
18.395853	0.960000
18.396250	0.970000
18.396651	0.980000
18.397056	0.990000
18.397464	1.000000
18.397876	1.010000
18.398292	1.020000
18.398711	1.030000
18.399133	1.040000
18.399559	1.050000
18.399988	1.060000
18.400421	1.070000
18.400856	1.080000
18.401294	1.090000
18.401736	1.100000
18.402180	1.110000
18.402627	1.120000
18.403076	1.130000
18.403529	1.140000
18.403983	1.150000
18.404441	1.160000
18.404900	1.170000
18.405362	1.180000
18.405826	1.190000
18.406293	1.200000
