0.000000	1.000000	1.000000	0.000000
0.001000	1.001001	1.001001	-0.000000
0.002000	1.002002	1.002002	0.000000
0.003000	1.003005	1.003005	-0.000000
0.004000	1.004008	1.004008	-0.000000
0.005000	1.005013	1.005013	0.000000
0.006000	1.006018	1.006018	-0.000000
0.007000	1.007025	1.007025	0.000000
0.008000	1.008032	1.008032	0.000000
0.009000	1.009041	1.009041	0.000000
0.010000	1.010050	1.010050	-0.000000
0.011000	1.011061	1.011061	0.000000
0.012000	1.012072	1.012072	-0.000000
0.013000	1.013085	1.013085	-0.000000
0.014000	1.014098	1.014099	-0.000000
0.015000	1.015113	1.015113	-0.000000
0.016000	1.016129	1.016129	-0.000000
0.017000	1.017145	1.017145	-0.000000
0.018000	1.018163	1.018163	-0.000000
0.019000	1.019182	1.019182	-0.000000
0.020000	1.020201	1.020201	-0.000000
0.021000	1.021222	1.021222	-0.000000
0.022000	1.022244	1.022244	-0.000000
0.023000	1.023267	1.023267	-0.000000
0.024000	1.024290	1.024290	-0.000000
0.025000	1.025315	1.025315	-0.000000
0.026000	1.026341	1.026341	-0.000000
0.027000	1.027368	1.027368	-0.000000
0.028000	1.028396	1.028396	0.000000
0.029000	1.029425	1.029425	0.000000
0.030000	1.030455	1.030455	0.000000
0.031000	1.031486	1.031485	0.000000
0.032000	1.032518	1.032517	0.000000
0.033000	1.033551	1.033551	0.000000
0.034000	1.034585	1.034585	0.000000
0.035000	1.035620	1.035620	0.000000
0.036000	1.036656	1.036656	0.000000
0.037000	1.037693	1.037693	0.000000
0.038000	1.038731	1.038731	0.000000
0.039000	1.039770	1.039770	0.000000
0.040000	1.040811	1.040811	0.000000
0.041000	1.041852	1.041852	0.000000
0.042000	1.042894	1.042894	0.000000
0.043000	1.043938	1.043938	0.000000
0.044000	1.044982	1.044982	0.000000
0.045000	1.046028	1.046028	0.000000
0.046000	1.047074	1.047074	0.000000
0.047000	1.048122	1.048122	0.000000
0.048000	1.049171	1.049171	0.000000
0.049000	1.050220	1.050220	0.000000
0.050000	1.051271	1.051271	0.000000
0.051000	1.052323	1.052323	0.000000
0.052000	1.053376	1.053376	0.000000
0.053000	1.054430	1.054430	0.000000
0.054000	1.055485	1.055485	0.000000
0.055000	1.056541	1.056540	0.000000
0.056000	1.057598	1.057598	0.000000
0.057000	1.058656	1.058656	0.000000
0.058000	1.059715	1.059715	0.000000
0.059000	1.060775	1.060775	0.000000
0.060000	1.061836	1.061836	0.000000
0.061000	1.062899	1.062899	0.000000
0.062000	1.063962	1.063962	0.000000
0.063000	1.065027	1.065027	0.000000
0.064000	1.066092	1.066092	-0.000000
0.065000	1.067159	1.067159	-0.000000
0.066000	1.068227	1.068227	-0.000000
0.067000	1.069295	1.069295	0.000000
0.068000	1.070365	1.070365	0.000000
0.069000	1.071436	1.071436	0.000000
0.070000	1.072508	1.072508	0.000000
0.071000	1.073581	1.073581	0.000000
0.072000	1.074655	1.074655	0.000000
0.073000	1.075731	1.075730	0.000000
0.074000	1.076807	1.076806	0.000000
0.075000	1.077884	1.077884	0.000000
0.076000	1.078963	1.078962	0.000000
0.077000	1.080042	1.080042	0.000000
0.078000	1.081123	1.081122	0.000000
0.079000	1.082204	1.082204	0.000000
0.080000	1.083287	1.083287	0.000000
0.081000	1.084371	1.084371	0.000000
0.082000	1.085456	1.085456	0.000000
0.083000	1.086542	1.086542	0.000000
0.084000	1.087629	1.087629	0.000000
0.085000	1.088717	1.088717	0.000000
0.086000	1.089806	1.089806	0.000000
0.087000	1.090897	1.090896	0.000000
0.088000	1.091988	1.091988	0.000000
0.089000	1.093081	1.093080	0.000000
0.090000	1.094174	1.094174	0.000000
0.091000	1.095269	1.095269	0.000000
0.092000	1.096365	1.096364	0.000000
0.093000	1.097462	1.097461	0.000000
0.094000	1.098560	1.098559	0.000000
0.095000	1.099659	1.099659	0.000000
0.096000	1.100759	1.100759	0.000000
0.097000	1.101860	1.101860	0.000000
0.098000	1.102963	1.102962	0.000000
0.099000	1.104066	1.104066	0.000000
0.100000	1.105171	1.105171	0.000000
0.101000	1.106277	1.106276	0.000000
0.102000	1.107384	1.107383	0.000000
0.103000	1.108491	1.108491	0.000000
0.104000	1.109600	1.109600	0.000000
0.105000	1.110711	1.110710	0.000000
0.106000	1.111822	1.111822	0.000000
0.107000	1.112934	1.112934	0.000000
0.108000	1.114048	1.114047	0.000000
0.109000	1.115162	1.115162	0.000000
0.110000	1.116278	1.116278	0.000000
0.111000	1.117395	1.117395	0.000000
0.112000	1.118513	1.118513	0.000000
0.113000	1.119632	1.119632	0.000000
0.114000	1.120752	1.120752	0.000000
0.115000	1.121873	1.121873	0.000000
0.116000	1.122996	1.122995	0.000000
0.117000	1.124119	1.124119	0.000000
0.118000	1.125244	1.125244	0.000000
0.119000	1.126370	1.126370	0.000000
0.120000	1.127497	1.127496	0.000000
0.121000	1.128625	1.128625	0.000000
0.122000	1.129754	1.129754	0.000000
0.123000	1.130885	1.130884	0.000000
0.124000	1.132016	1.132015	0.000000
0.125000	1.133149	1.133148	0.000000
0.126000	1.134282	1.134282	0.000000
0.127000	1.135417	1.135417	0.000000
0.128000	1.136553	1.136553	0.000000
0.129000	1.137690	1.137690	0.000000
0.130000	1.138828	1.138828	0.000000
0.131000	1.139968	1.139967	0.000000
0.132000	1.141108	1.141108	0.000000
0.133000	1.142250	1.142250	0.000000
0.134000	1.143393	1.143392	0.000000
0.135000	1.144537	1.144536	0.000000
0.136000	1.145682	1.145682	0.000000
0.137000	1.146828	1.146828	0.000000
0.138000	1.147976	1.147975	0.000001
0.139000	1.149124	1.149124	0.000000
0.140000	1.150274	1.150273	0.000001
0.141000	1.151425	1.151424	0.000001
0.142000	1.152577	1.152576	0.000000
0.143000	1.153730	1.153729	0.000001
0.144000	1.154884	1.154884	0.000001
0.145000	1.156040	1.156039	0.000001
0.146000	1.157196	1.157196	0.000001
0.147000	1.158354	1.158353	0.000001
0.148000	1.159513	1.159512	0.000001
0.149000	1.160673	1.160673	0.000001
0.150000	1.161834	1.161834	0.000001
0.151000	1.162997	1.162996	0.000001
0.152000	1.164160	1.164160	0.000001
0.153000	1.165325	1.165325	0.000000
0.154000	1.166491	1.166490	0.000001
0.155000	1.167658	1.167657	0.000001
0.156000	1.168826	1.168826	0.000001
0.157000	1.169996	1.169995	0.000001
0.158000	1.171166	1.171166	0.000000
0.159000	1.172338	1.172338	0.000000
0.160000	1.173511	1.173510	0.000001
0.161000	1.174685	1.174685	0.000001
0.162000	1.175860	1.175860	0.000001
0.163000	1.177037	1.177036	0.000000
0.164000	1.178214	1.178214	0.000000
0.165000	1.179393	1.179393	0.000000
0.166000	1.180573	1.180573	0.000000
0.167000	1.181754	1.181754	0.000000
0.168000	1.182937	1.182936	0.000001
0.169000	1.184120	1.184120	0.000001
0.170000	1.185305	1.185304	0.000001
0.171000	1.186491	1.186490	0.000001
0.172000	1.187678	1.187677	0.000001
0.173000	1.188866	1.188866	0.000001
0.174000	1.190056	1.190055	0.000001
0.175000	1.191246	1.191246	0.000001
0.176000	1.192438	1.192438	0.000001
0.177000	1.193631	1.193631	0.000001
0.178000	1.194826	1.194825	0.000001
0.179000	1.196021	1.196020	0.000001
0.180000	1.197218	1.197217	0.000000
0.181000	1.198415	1.198415	0.000001
0.182000	1.199614	1.199614	0.000001
0.183000	1.200815	1.200814	0.000001
0.184000	1.202016	1.202015	0.000001
0.185000	1.203219	1.203218	0.000001
0.186000	1.204422	1.204422	0.000001
0.187000	1.205628	1.205627	0.000001
0.188000	1.206834	1.206833	0.000001
0.189000	1.208041	1.208040	0.000001
0.190000	1.209250	1.209249	0.000001
0.191000	1.210460	1.210459	0.000001
0.192000	1.211671	1.211670	0.000001
0.193000	1.212883	1.212882	0.000001
0.194000	1.214097	1.214096	0.000001
0.195000	1.215311	1.215310	0.000001
0.196000	1.216527	1.216526	0.000001
0.197000	1.217744	1.217744	0.000001
0.198000	1.218963	1.218962	0.000001
0.199000	1.220182	1.220181	0.000001
0.200000	1.221403	1.221402	0.000001
0.201000	1.222625	1.222624	0.000001
0.202000	1.223848	1.223848	0.000001
0.203000	1.225073	1.225072	0.000001
0.204000	1.226298	1.226298	0.000001
0.205000	1.227525	1.227525	0.000001
0.206000	1.228753	1.228753	0.000001
0.207000	1.229983	1.229982	0.000001
0.208000	1.231213	1.231213	0.000001
0.209000	1.232445	1.232445	0.000001
0.210000	1.233678	1.233678	0.000001
0.211000	1.234913	1.234912	0.000001
0.212000	1.236148	1.236147	0.000001
0.213000	1.237385	1.237384	0.000001
0.214000	1.238623	1.238622	0.000001
0.215000	1.239862	1.239861	0.000001
0.216000	1.241103	1.241102	0.000001
0.217000	1.242344	1.242344	0.000001
0.218000	1.243587	1.243587	0.000001
0.219000	1.244832	1.244831	0.000001
0.220000	1.246077	1.246076	0.000001
0.221000	1.247324	1.247323	0.000001
0.222000	1.248572	1.248571	0.000001
0.223000	1.249821	1.249820	0.000001
0.224000	1.251071	1.251071	0.000001
0.225000	1.252323	1.252322	0.000001
0.226000	1.253576	1.253575	0.000001
0.227000	1.254830	1.254829	0.000001
0.228000	1.256086	1.256085	0.000001
0.229000	1.257342	1.257342	0.000001
0.230000	1.258600	1.258600	0.000001
0.231000	1.259860	1.259859	0.000001
0.232000	1.261120	1.261119	0.000001
0.233000	1.262382	1.262381	0.000001
0.234000	1.263645	1.263644	0.000001
0.235000	1.264909	1.264908	0.000001
0.236000	1.266175	1.266174	0.000001
0.237000	1.267441	1.267441	0.000001
0.238000	1.268710	1.268709	0.000001
0.239000	1.269979	1.269978	0.000001
0.240000	1.271250	1.271249	0.000001
0.241000	1.272521	1.272521	0.000001
0.242000	1.273795	1.273794	0.000001
0.243000	1.275069	1.275068	0.000001
0.244000	1.276345	1.276344	0.000001
0.245000	1.277622	1.277621	0.000001
0.246000	1.278900	1.278899	0.000001
0.247000	1.280180	1.280179	0.000001
0.248000	1.281460	1.281460	0.000001
0.249000	1.282742	1.282742	0.000001
0.250000	1.284026	1.284025	0.000001
0.251000	1.285310	1.285310	0.000001
0.252000	1.286596	1.286596	0.000001
0.253000	1.287884	1.287883	0.000001
0.254000	1.289172	1.289171	0.000001
0.255000	1.290462	1.290461	0.000001
0.256000	1.291753	1.291752	0.000000
0.257000	1.293045	1.293045	0.000000
0.258000	1.294339	1.294338	0.000000
0.259000	1.295634	1.295633	0.000000
0.260000	1.296930	1.296930	0.000000
0.261000	1.298228	1.298227	0.000000
0.262000	1.299527	1.299526	0.000000
0.263000	1.300827	1.300826	0.000000
0.264000	1.302128	1.302128	0.000000
0.265000	1.303431	1.303431	0.000000
0.266000	1.304735	1.304735	0.000000
0.267000	1.306041	1.306040	0.000000
0.268000	1.307347	1.307347	0.000000
0.269000	1.308655	1.308655	0.000000
0.270000	1.309965	1.309964	0.000000
0.271000	1.311275	1.311275	0.000000
0.272000	1.312587	1.312587	0.000000
0.273000	1.313900	1.313900	0.000000
0.274000	1.315215	1.315214	0.000000
0.275000	1.316531	1.316530	0.000000
0.276000	1.317848	1.317847	0.000000
0.277000	1.319166	1.319166	0.000000
0.278000	1.320486	1.320485	0.000001
0.279000	1.321807	1.321807	0.000000
0.280000	1.323130	1.323129	0.000000
0.281000	1.324454	1.324453	0.000000
0.282000	1.325779	1.325778	0.000000
0.283000	1.327105	1.327105	0.000000
0.284000	1.328433	1.328432	0.000000
0.285000	1.329762	1.329761	0.000000
0.286000	1.331092	1.331092	0.000000
0.287000	1.332424	1.332424	0.000000
0.288000	1.333757	1.333757	0.000000
0.289000	1.335091	1.335091	0.000000
0.290000	1.336427	1.336427	0.000000
0.291000	1.337764	1.337764	0.000000
0.292000	1.339103	1.339102	0.000000
0.293000	1.340442	1.340442	0.000000
0.294000	1.341784	1.341783	0.000000
0.295000	1.343126	1.343126	0.000000
0.296000	1.344470	1.344470	0.000000
0.297000	1.345815	1.345815	0.000000
